complaint_id,complaint_text,area,type,filing_date,department,predicted_priority,status,area_eta,type_eta,resolved_days,resolution_date,predicted_priority_eta,rating,feedback_text,resolution_status,actual_cost,resolved_on,predicted_cost,actual_cost_anomaly,variance_flag,type_anomaly,area_anomaly,resolved_days_new,resolution_date_new,cost_difference,cost_diff_percent
C3059,"Water leakage from pipeline near Lane 14 in Pimpri, needs urgent attention.",Pimpri,Water Issue,2024-03-18,Water Supply and Sanitation Department,High,In Progress,Aundh,Garbage Issue,176,2024-09-10,Medium,3,Took some time but resolved.,Completed,5848,2024-07-16,5928,False,No,Water Issue,Pimpri,11,2024-03-29,80,0.0134952766531713
C3060,"Water leakage from pipeline near Lane 1 in Pashan, needs urgent attention.",Pashan,Water Issue,2024-04-04,Water Supply and Sanitation Department,High,Pending,Bavdhan,Water Leakage,173,2024-09-24,High,5,Issue handled professionally.,In Progress,0,,186,True,No,Water Issue,Pashan,0,,186,1.0
C3061,"Streetlights not working near Lane 12 in Sinhagad Road, causing night-time hazards.",Sinhagad Road,Streetlight Issue,2024-03-01,Urban Lighting and Infrastructure Department,Medium,Pending,Camp,Tree Fall,-21,2024-02-09,Low,3,Took some time but resolved.,In Progress,0,,60,True,No,Streetlight Issue,Sinhagad Road,0,,60,1.0
C3062,"High noise levels from activities near Lane 50 in Kondhwa, disturbing peace.",Kondhwa,Noise Pollution,2024-02-24,Environmental Protection Department,Low,Resolved,Bibwewadi,Sewage Overflow,264,2024-11-14,Low,5,"Resolved quickly, thanks!",Rejected,0,,-18,False,No,Noise Pollution,Kondhwa,22,2024-03-17,18,-1.0
C3063,"Streetlights not working near Lane 50 in Chinchwad, causing night-time hazards.",Chinchwad,Streetlight Issue,2024-03-22,Urban Lighting and Infrastructure Department,Medium,Pending,Swargate,Illegal Construction,266,2024-12-13,Medium,5,Appreciate the fast response.,Completed,8920,2024-08-28,8527,False,Yes,Streetlight Issue,Chinchwad,0,,393,0.0460888941010906
C3064,"Sewage overflow issue near Lane 46 in Chinchwad, foul smell and waterlogging.",Chinchwad,Sewage Problem,2024-02-28,Sewerage and Drainage Department,High,Pending,Camp,Garbage Issue,-25,2024-02-03,High,5,"Resolved quickly, thanks!",Completed,7576,2025-03-27,7301,False,No,Sewage Problem,Chinchwad,0,,275,0.0376660731406656
C3065,"Unauthorized parking near Lane 20 in Nigdi, causing congestion.",Nigdi,Illegal Parking,2024-03-10,Traffic and Transportation Department,Medium,Resolved,Bavdhan,Sewage Overflow,187,2024-09-13,Medium,5,"Great service, very happy.",Completed,3893,2024-05-21,4065,False,No,Illegal Parking,Nigdi,14,2024-03-24,172,0.0423124231242312
C3066,"Damaged road with potholes near Lane 52 in Swargate, dangerous for vehicles.",Swargate,Road Damage,2024-01-03,Public Works Department,High,Pending,Erandwane,Noise Pollution,144,2024-05-26,High,1,Issue still persists.,Completed,9698,2025-02-03,9828,False,No,Road Damage,Swargate,0,,130,0.0132275132275132
C3067,"Water leakage from pipeline near Lane 35 in Koregaon Park, needs urgent attention.",Koregaon Park,Water Issue,2024-02-09,Water Supply and Sanitation Department,High,Pending,Erandwane,Noise Pollution,249,2024-10-15,Medium,5,"Great service, very happy.",In Progress,0,,160,True,No,Water Issue,Koregaon Park,0,,160,1.0
C3068,"Tree fallen near Lane 14 in NIBM Road, blocking road and footpath.",NIBM Road,Tree Falling,2024-02-24,Urban Forestry and Landscaping Department,High,In Progress,Talegaon,Road Damage,0,2024-02-24,Low,1,Took too long to resolve.,Completed,517,2024-10-23,993,True,Yes,Tree Falling,NIBM Road,29,2024-03-24,476,0.4793554884189325
C3069,"High noise levels from activities near Lane 65 in Balewadi, disturbing peace.",Balewadi,Noise Pollution,2024-04-08,Environmental Protection Department,Low,Pending,Sinhagad Road,Garbage Issue,-76,2024-01-23,Low,5,Appreciate the fast response.,Completed,2373,2024-08-07,2534,False,No,Noise Pollution,Balewadi,0,,161,0.0635359116022099
C3070,"Uncollected garbage near Lane 68 in Hadapsar, causing health concerns.",Hadapsar,Garbage Issue,2024-01-12,Municipal Waste Management Department,Medium,Pending,Karvenagar,Animal Nuisance,-1,2024-01-11,Medium,2,It was okay.,Completed,9209,2024-04-12,9140,False,No,Garbage Issue,Hadapsar,0,,69,0.0075492341356673
C3071,"Frequent power cuts near Lane 35 in Koregaon Park, needs investigation.",Koregaon Park,Electricity Issue,2024-03-13,Electricity Distribution Department,High,Pending,Lohegaon,Animal Nuisance,139,2024-07-30,Low,1,Took too long to resolve.,Completed,3830,2024-04-30,4134,False,Yes,Electricity Issue,Koregaon Park,0,,304,0.073536526366715
C3072,"Unauthorized parking near Lane 49 in Model Colony, causing congestion.",Model Colony,Illegal Parking,2024-02-20,Traffic and Transportation Department,Medium,Resolved,Kondhwa,Drainage Problem,208,2024-09-15,Low,5,"Great service, very happy.",Completed,7622,2024-04-06,7776,False,No,Illegal Parking,Model Colony,23,2024-03-14,154,0.0198045267489711
C3073,"Uncollected garbage near Lane 3 in Aundh, causing health concerns.",Aundh,Garbage Issue,2024-03-06,Municipal Waste Management Department,Medium,In Progress,Talegaon,Water Leakage,43,2024-04-18,Low,4,"Great service, very happy.",Completed,508,2024-06-26,426,False,No,Garbage Issue,Aundh,24,2024-03-30,82,0.1924882629107981
C3074,"Sewage overflow issue near Lane 21 in Pimpri, foul smell and waterlogging.",Pimpri,Sewage Problem,2024-03-12,Sewerage and Drainage Department,High,Resolved,Dhanori,Drainage Problem,279,2024-12-16,Medium,2,Very poor response.,Completed,8314,2025-03-31,8801,False,Yes,Sewage Problem,Pimpri,12,2024-03-24,487,0.0553346210657879
C3075,"Streetlights not working near Lane 48 in Baner, causing night-time hazards.",Baner,Streetlight Issue,2024-04-09,Urban Lighting and Infrastructure Department,Medium,Pending,Wakad,Garbage Issue,83,2024-07-01,High,5,"Great service, very happy.",Escalated,0,,-46,False,No,Streetlight Issue,Baner,0,,46,-1.0
C3076,"Uncollected garbage near Lane 35 in Aundh, causing health concerns.",Aundh,Garbage Issue,2024-03-01,Municipal Waste Management Department,Medium,In Progress,Dhankawadi,Drainage Problem,205,2024-09-22,Low,5,Issue handled professionally.,Rejected,0,,-341,False,Yes,Garbage Issue,Aundh,28,2024-03-29,341,-1.0
C3077,"Uncollected garbage near Lane 5 in Aundh, causing health concerns.",Aundh,Garbage Issue,2024-02-22,Municipal Waste Management Department,Medium,In Progress,Baner,Garbage Issue,234,2024-10-13,Medium,5,Issue handled professionally.,Completed,714,2024-07-19,736,False,No,Garbage Issue,Aundh,17,2024-03-10,22,0.029891304347826
C3078,"Tree fallen near Lane 44 in Parvati, blocking road and footpath.",Parvati,Tree Falling,2024-01-05,Urban Forestry and Landscaping Department,High,Resolved,Vishrantwadi,Drainage Problem,69,2024-03-14,Medium,5,"Great service, very happy.",In Progress,0,,149,True,No,Tree Falling,Parvati,15,2024-01-20,149,1.0
C3079,"Streetlights not working near Lane 4 in Wanowrie, causing night-time hazards.",Wanowrie,Streetlight Issue,2024-03-12,Urban Lighting and Infrastructure Department,Medium,In Progress,Nanded,Noise Pollution,283,2024-12-20,Low,5,"Great service, very happy.",Completed,1707,2024-03-22,2175,False,Yes,Streetlight Issue,Wanowrie,20,2024-04-01,468,0.2151724137931034
C3080,"Tree fallen near Lane 43 in Wanowrie, blocking road and footpath.",Wanowrie,Tree Falling,2024-02-27,Urban Forestry and Landscaping Department,High,In Progress,Dhanori,Street Light,269,2024-11-22,Low,5,Very satisfied with the resolution.,Completed,9437,2024-09-22,9526,False,No,Tree Falling,Wanowrie,23,2024-03-21,89,0.0093428511442368
C3081,"Uncollected garbage near Lane 10 in Chinchwad, causing health concerns.",Chinchwad,Garbage Issue,2024-04-03,Municipal Waste Management Department,Medium,In Progress,Wakad,Road Damage,-73,2024-01-21,Medium,4,Issue handled professionally.,Escalated,0,,-424,False,Yes,Garbage Issue,Chinchwad,16,2024-04-19,424,-1.0
C3082,"Tree fallen near Lane 49 in Aundh, blocking road and footpath.",Aundh,Tree Falling,2024-02-25,Urban Forestry and Landscaping Department,High,Resolved,Pashan,Illegal Construction,-13,2024-02-12,Low,5,"Great service, very happy.",In Progress,0,,8,True,No,Tree Falling,Aundh,29,2024-03-25,8,1.0
C3083,"High noise levels from activities near Lane 60 in Balewadi, disturbing peace.",Balewadi,Noise Pollution,2024-03-24,Environmental Protection Department,Low,Resolved,Hadapsar,Tree Fall,77,2024-06-09,High,3,Average service.,Completed,5309,2024-07-28,5249,False,No,Noise Pollution,Balewadi,5,2024-03-29,60,0.0114307487140407
C3084,"Damaged road with potholes near Lane 51 in Balewadi, dangerous for vehicles.",Balewadi,Road Damage,2024-03-27,Public Works Department,High,Pending,Bavdhan,Sewage Overflow,84,2024-06-19,Low,4,Very satisfied with the resolution.,Completed,2150,2024-04-23,1903,False,No,Road Damage,Balewadi,0,,247,0.1297950604308985
C3085,"Frequent power cuts near Lane 28 in Kondhwa, needs investigation.",Kondhwa,Electricity Issue,2024-02-22,Electricity Distribution Department,High,Resolved,Sinhagad Road,Sewage Overflow,117,2024-06-18,Medium,3,"Not bad, not great.",In Progress,0,,420,True,Yes,Electricity Issue,Kondhwa,13,2024-03-06,420,1.0
C3086,"Uncollected garbage near Lane 16 in Swargate, causing health concerns.",Swargate,Garbage Issue,2024-01-01,Municipal Waste Management Department,Medium,Pending,Kothrud,Road Damage,19,2024-01-20,Low,2,Had to follow up multiple times.,In Progress,0,,269,True,No,Garbage Issue,Swargate,0,,269,1.0
C3087,"Streetlights not working near Lane 46 in Kothrud, causing night-time hazards.",Kothrud,Streetlight Issue,2024-01-09,Urban Lighting and Infrastructure Department,Medium,Resolved,Aundh,Garbage Issue,5,2024-01-14,High,3,Neutral experience.,In Progress,0,,-181,False,No,Streetlight Issue,Kothrud,9,2024-01-18,181,-1.0
C3088,"High noise levels from activities near Lane 61 in Model Colony, disturbing peace.",Model Colony,Noise Pollution,2024-02-21,Environmental Protection Department,Low,In Progress,Dhanori,Animal Nuisance,139,2024-07-09,Medium,3,Took some time but resolved.,Escalated,0,,302,True,Yes,Noise Pollution,Model Colony,17,2024-03-09,302,1.0
C3089,"Sewage overflow issue near Lane 31 in Warje, foul smell and waterlogging.",Warje,Sewage Problem,2024-02-24,Sewerage and Drainage Department,High,Resolved,Warje,Noise Pollution,174,2024-08-16,Medium,4,Appreciate the fast response.,Rejected,0,,-238,False,No,Sewage Problem,Warje,12,2024-03-07,238,-1.0
C3090,"Water leakage from pipeline near Lane 66 in Viman Nagar, needs urgent attention.",Viman Nagar,Water Issue,2024-03-09,Water Supply and Sanitation Department,High,Resolved,Bibwewadi,Garbage Issue,195,2024-09-20,Low,2,Neutral experience.,Escalated,0,,96,True,No,Water Issue,Viman Nagar,25,2024-04-03,96,1.0
C3091,"Frequent power cuts near Lane 54 in Camp, needs investigation.",Camp,Electricity Issue,2024-02-24,Electricity Distribution Department,High,In Progress,Pashan,Drainage Problem,110,2024-06-13,Medium,4,"Resolved quickly, thanks!",In Progress,0,,157,True,No,Electricity Issue,Camp,13,2024-03-08,157,1.0
C3092,"Streetlights not working near Lane 33 in Pimpri, causing night-time hazards.",Pimpri,Streetlight Issue,2024-04-11,Urban Lighting and Infrastructure Department,Medium,Resolved,Viman Nagar,Garbage Issue,3,2024-04-14,High,3,Neutral experience.,Completed,4200,2024-03-30,4534,False,Yes,Streetlight Issue,Pimpri,7,2024-04-18,334,0.0736656374062637
C3093,"Water leakage from pipeline near Lane 29 in Sinhagad Road, needs urgent attention.",Sinhagad Road,Water Issue,2024-03-30,Water Supply and Sanitation Department,High,Pending,Chinchwad,Tree Fall,272,2024-12-27,High,3,It was okay.,Completed,6431,2024-02-28,6484,False,No,Water Issue,Sinhagad Road,0,,53,0.0081739666872301
C3094,"High noise levels from activities near Lane 44 in Viman Nagar, disturbing peace.",Viman Nagar,Noise Pollution,2024-01-31,Environmental Protection Department,Low,Pending,Camp,Garbage Issue,103,2024-05-13,Medium,5,Issue handled professionally.,Completed,7433,2024-05-26,7306,False,No,Noise Pollution,Viman Nagar,0,,127,0.0173829728989871
C3095,"Unauthorized parking near Lane 49 in Shivajinagar, causing congestion.",Shivajinagar,Illegal Parking,2024-03-21,Traffic and Transportation Department,Medium,Pending,Karvenagar,Tree Fall,216,2024-10-23,High,4,Issue handled professionally.,Completed,6314,2024-04-22,6450,False,No,Illegal Parking,Shivajinagar,0,,136,0.0210852713178294
C3096,"Water leakage from pipeline near Lane 7 in Dhanori, needs urgent attention.",Dhanori,Water Issue,2024-01-19,Water Supply and Sanitation Department,High,In Progress,Kondhwa,Noise Pollution,345,2024-12-29,Low,2,Average service.,Rejected,0,,-334,False,Yes,Water Issue,Dhanori,20,2024-02-08,334,-1.0
C3097,"Water leakage from pipeline near Lane 41 in Sinhagad Road, needs urgent attention.",Sinhagad Road,Water Issue,2024-02-20,Water Supply and Sanitation Department,High,In Progress,Kharadi,Noise Pollution,81,2024-05-11,Medium,1,Had to follow up multiple times.,Completed,4500,2024-06-11,4936,False,Yes,Water Issue,Sinhagad Road,10,2024-03-01,436,0.0883306320907617
C3098,"Frequent power cuts near Lane 14 in Dhankawadi, needs investigation.",Dhankawadi,Electricity Issue,2024-01-11,Electricity Distribution Department,High,In Progress,Kharadi,Tree Fall,287,2024-10-24,High,3,It was okay.,Completed,9306,2024-07-05,9558,False,No,Electricity Issue,Dhankawadi,6,2024-01-17,252,0.0263653483992467
C3099,"Sewage overflow issue near Lane 65 in Wagholi, foul smell and waterlogging.",Wagholi,Sewage Problem,2024-02-25,Sewerage and Drainage Department,High,In Progress,Pashan,Street Light,277,2024-11-28,High,4,Appreciate the fast response.,Completed,4177,2024-06-18,4135,False,No,Sewage Problem,Wagholi,7,2024-03-03,42,0.0101571946795646
C3100,"High noise levels from activities near Lane 36 in Bibwewadi, disturbing peace.",Bibwewadi,Noise Pollution,2024-02-01,Environmental Protection Department,Low,In Progress,Wakad,Animal Nuisance,46,2024-03-18,High,5,Very satisfied with the resolution.,Completed,1669,2024-12-31,2167,False,Yes,Noise Pollution,Bibwewadi,9,2024-02-10,498,0.2298107983387171
C3101,"Stray dogs causing fear near Lane 16 in Pashan, especially for kids.",Pashan,Animal Nuisance,2024-02-06,Animal Control and Welfare Department,Low,Resolved,Warje,Illegal Construction,-7,2024-01-30,Medium,5,"Resolved quickly, thanks!",Completed,3293,2025-02-23,3072,False,No,Animal Nuisance,Pashan,16,2024-02-22,221,0.0719401041666666
C3102,"Stray dogs causing fear near Lane 19 in Parvati, especially for kids.",Parvati,Animal Nuisance,2024-02-20,Animal Control and Welfare Department,Low,Resolved,Chinchwad,Road Damage,204,2024-09-11,Medium,4,Appreciate the fast response.,Rejected,0,,199,True,No,Animal Nuisance,Parvati,18,2024-03-09,199,1.0
C3103,"Sewage overflow issue near Lane 45 in Bavdhan, foul smell and waterlogging.",Bavdhan,Sewage Problem,2024-04-03,Sewerage and Drainage Department,High,In Progress,Pimpri,Illegal Construction,47,2024-05-20,High,4,Issue handled professionally.,Completed,8635,2024-01-14,8436,False,No,Sewage Problem,Bavdhan,9,2024-04-12,199,0.0235893788525367
C3104,"Damaged road with potholes near Lane 8 in NIBM Road, dangerous for vehicles.",NIBM Road,Road Damage,2024-03-18,Public Works Department,High,In Progress,Vishrantwadi,Garbage Issue,73,2024-05-30,Low,1,Issue still persists.,Completed,9662,2025-03-04,9692,False,No,Road Damage,NIBM Road,27,2024-04-14,30,0.0030953363598844
C3105,"Stray dogs causing fear near Lane 28 in Hadapsar, especially for kids.",Hadapsar,Animal Nuisance,2024-01-20,Animal Control and Welfare Department,Low,Resolved,Sinhagad Road,Street Light,195,2024-08-02,Low,5,Appreciate the fast response.,In Progress,0,,79,True,No,Animal Nuisance,Hadapsar,26,2024-02-15,79,1.0
C3106,"Unauthorized parking near Lane 5 in Kharadi, causing congestion.",Kharadi,Illegal Parking,2024-04-07,Traffic and Transportation Department,Medium,In Progress,Hadapsar,Animal Nuisance,133,2024-08-18,Medium,5,Very satisfied with the resolution.,Completed,5036,2025-02-23,4753,False,No,Illegal Parking,Kharadi,12,2024-04-19,283,0.0595413423101199
C3107,"Water leakage from pipeline near Lane 53 in Dhanori, needs urgent attention.",Dhanori,Water Issue,2024-03-26,Water Supply and Sanitation Department,High,Pending,Lohegaon,Water Leakage,-42,2024-02-13,Medium,2,Had to follow up multiple times.,Rejected,0,,-399,False,Yes,Water Issue,Dhanori,0,,399,-1.0
C3108,"Uncollected garbage near Lane 19 in Baner, causing health concerns.",Baner,Garbage Issue,2024-03-15,Municipal Waste Management Department,Medium,In Progress,Pimpri,Water Leakage,188,2024-09-19,High,1,Not satisfied with the service.,Completed,1868,2024-11-09,1921,False,No,Garbage Issue,Baner,3,2024-03-18,53,0.0275897969807391
C3109,"Unauthorized parking near Lane 42 in Bavdhan, causing congestion.",Bavdhan,Illegal Parking,2024-01-23,Traffic and Transportation Department,Medium,Resolved,Pashan,Drainage Problem,130,2024-06-01,Low,5,"Great service, very happy.",Completed,2990,2024-12-13,2777,False,No,Illegal Parking,Bavdhan,24,2024-02-16,213,0.0767014764133957
C3110,"High noise levels from activities near Lane 68 in Bibwewadi, disturbing peace.",Bibwewadi,Noise Pollution,2024-03-24,Environmental Protection Department,Low,Pending,Fursungi,Noise Pollution,140,2024-08-11,Low,3,Average service.,Completed,8331,2024-04-07,7997,False,Yes,Noise Pollution,Bibwewadi,0,,334,0.0417656621232962
C3111,"Sewage overflow issue near Lane 65 in NIBM Road, foul smell and waterlogging.",NIBM Road,Sewage Problem,2024-03-14,Sewerage and Drainage Department,High,Resolved,Talegaon,Sewage Overflow,165,2024-08-26,Low,4,Appreciate the fast response.,Completed,5583,2024-08-18,5703,False,No,Sewage Problem,NIBM Road,26,2024-04-09,120,0.0210415570752235
C3112,"Tree fallen near Lane 58 in Baner, blocking road and footpath.",Baner,Tree Falling,2024-04-04,Urban Forestry and Landscaping Department,High,Pending,Nanded,Road Damage,-59,2024-02-05,Medium,4,Issue handled professionally.,Completed,3540,2024-11-24,3075,False,Yes,Tree Falling,Baner,0,,465,0.1512195121951219
